"s","x","y","d","ID","sex","genus","species"
0,NA,NA,"p1.0302.1544","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1546","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1548","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1550","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1552","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1554","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1556","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1558","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1600","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1602","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1604","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1606","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1608","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1610","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1612","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1614","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1616","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1618","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1620","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1622","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1624","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1626","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1628","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1630","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1632","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1634","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1636","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1638","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1640","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1642","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1644","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1646","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1648","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1650","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1652","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1654","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1656","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1658","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1700","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1702","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1704","99.9%_s20g30","male","spodoptera","frugiperda"
7469,820,1222,"p1.0302.1706","99.9%_s20g30","male","spodoptera","frugiperda"
5510,377,571,"p1.0302.1708","99.9%_s20g30","male","spodoptera","frugiperda"
2636,765,1687,"p1.0302.1708","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1710","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1712","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1714","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1716","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1718","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1720","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1722","99.9%_s20g30","male","spodoptera","frugiperda"
3096,74,833,"p1.0302.1724","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1726","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1728","99.9%_s20g30","male","spodoptera","frugiperda"
17346,1508,633,"p1.0302.1730","99.9%_s20g30","male","spodoptera","frugiperda"
3322,1692,728,"p1.0302.1730","99.9%_s20g30","male","spodoptera","frugiperda"
3566,118,1125,"p1.0302.1730","99.9%_s20g30","male","spodoptera","frugiperda"
3208,791,1688,"p1.0302.1732","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1734","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1736","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1738","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1740","99.9%_s20g30","male","spodoptera","frugiperda"
6686,1618,698,"p1.0302.1742","99.9%_s20g30","male","spodoptera","frugiperda"
37261,241,1370,"p1.0302.1744","99.9%_s20g30","male","spodoptera","frugiperda"
10765,1067,443,"p1.0302.1746","99.9%_s20g30","male","spodoptera","frugiperda"
1444,1473,1360,"p1.0302.1746","99.9%_s20g30","male","spodoptera","frugiperda"
34703,64,1546,"p1.0302.1748","99.9%_s20g30","male","spodoptera","frugiperda"
1276,1424,237,"p1.0302.1750","99.9%_s20g30","male","spodoptera","frugiperda"
8286,461,1168,"p1.0302.1752","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1754","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1756","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1758","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1800","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1802","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1804","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1806","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1808","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1810","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1812","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1814","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1816","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1818","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1820","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1822","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1824","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1826","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1828","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1830","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1832","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1834","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1836","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1838","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1840","99.9%_s20g30","male","spodoptera","frugiperda"
33872,346,1461,"p1.0302.1842","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1844","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1846","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1848","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1850","99.9%_s20g30","male","spodoptera","frugiperda"
5866,1501,35,"p1.0302.1852","99.9%_s20g30","male","spodoptera","frugiperda"
2191,1720,1123,"p1.0302.1854","99.9%_s20g30","male","spodoptera","frugiperda"
12435,992,1074,"p1.0302.1856","99.9%_s20g30","male","spodoptera","frugiperda"
2476,1547,1229,"p1.0302.1856","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1858","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1900","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1902","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1904","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1906","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1908","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1910","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1912","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1914","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1916","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1918","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1920","99.9%_s20g30","male","spodoptera","frugiperda"
30989,264,1329,"p1.0302.1922","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1924","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1926","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1928","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1930","99.9%_s20g30","male","spodoptera","frugiperda"
5693,115,1039,"p1.0302.1932","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1934","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1936","99.9%_s20g30","male","spodoptera","frugiperda"
4800,192,1302,"p1.0302.1938","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1940","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1942","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1944","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1946","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1948","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1950","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1952","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1954","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1956","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.1958","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2000","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2002","99.9%_s20g30","male","spodoptera","frugiperda"
6239,1405,1521,"p1.0302.2004","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2006","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2008","99.9%_s20g30","male","spodoptera","frugiperda"
1927,1348,174,"p1.0302.2010","99.9%_s20g30","male","spodoptera","frugiperda"
5636,831,1357,"p1.0302.2010","99.9%_s20g30","male","spodoptera","frugiperda"
6243,824,1608,"p1.0302.2012","99.9%_s20g30","male","spodoptera","frugiperda"
5773,294,734,"p1.0302.2014","99.9%_s20g30","male","spodoptera","frugiperda"
8112,125,977,"p1.0302.2014","99.9%_s20g30","male","spodoptera","frugiperda"
2041,51,1494,"p1.0302.2014","99.9%_s20g30","male","spodoptera","frugiperda"
23993,59,1665,"p1.0302.2014","99.9%_s20g30","male","spodoptera","frugiperda"
7813,662,1067,"p1.0302.2016","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2018","99.9%_s20g30","male","spodoptera","frugiperda"
2002,1115,64,"p1.0302.2020","99.9%_s20g30","male","spodoptera","frugiperda"
4100,222,1333,"p1.0302.2022","99.9%_s20g30","male","spodoptera","frugiperda"
12339,1767,670,"p1.0302.2024","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2026","99.9%_s20g30","male","spodoptera","frugiperda"
716,1057,45,"p1.0302.2028","99.9%_s20g30","male","spodoptera","frugiperda"
7653,739,906,"p1.0302.2028","99.9%_s20g30","male","spodoptera","frugiperda"
6611,514,245,"p1.0302.2030","99.9%_s20g30","male","spodoptera","frugiperda"
1207,515,257,"p1.0302.2032","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2034","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2036","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2038","99.9%_s20g30","male","spodoptera","frugiperda"
2598,1193,92,"p1.0302.2040","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2042","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2044","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2046","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2048","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2050","99.9%_s20g30","male","spodoptera","frugiperda"
9149,124,515,"p1.0302.2052","99.9%_s20g30","male","spodoptera","frugiperda"
6559,615,539,"p1.0302.2054","99.9%_s20g30","male","spodoptera","frugiperda"
8696,913,1322,"p1.0302.2054","99.9%_s20g30","male","spodoptera","frugiperda"
736,982,29,"p1.0302.2056","99.9%_s20g30","male","spodoptera","frugiperda"
7347,57,897,"p1.0302.2056","99.9%_s20g30","male","spodoptera","frugiperda"
15981,324,1395,"p1.0302.2056","99.9%_s20g30","male","spodoptera","frugiperda"
3527,380,1541,"p1.0302.2056","99.9%_s20g30","male","spodoptera","frugiperda"
4530,386,205,"p1.0302.2058","99.9%_s20g30","male","spodoptera","frugiperda"
5161,531,1432,"p1.0302.2100","99.9%_s20g30","male","spodoptera","frugiperda"
5007,176,1011,"p1.0302.2102","99.9%_s20g30","male","spodoptera","frugiperda"
5335,186,673,"p1.0302.2104","99.9%_s20g30","male","spodoptera","frugiperda"
6837,942,985,"p1.0302.2106","99.9%_s20g30","male","spodoptera","frugiperda"
3657,1461,635,"p1.0302.2108","99.9%_s20g30","male","spodoptera","frugiperda"
644,933,964,"p1.0302.2108","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2110","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2112","99.9%_s20g30","male","spodoptera","frugiperda"
3079,1339,75,"p1.0302.2114","99.9%_s20g30","male","spodoptera","frugiperda"
7165,926,902,"p1.0302.2116","99.9%_s20g30","male","spodoptera","frugiperda"
6467,804,820,"p1.0302.2118","99.9%_s20g30","male","spodoptera","frugiperda"
1259,796,832,"p1.0302.2120","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2122","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2124","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2126","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2128","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2130","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2132","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2134","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2136","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2138","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2140","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2142","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2144","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2146","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2148","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2150","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2152","99.9%_s20g30","male","spodoptera","frugiperda"
5111,741,819,"p1.0302.2154","99.9%_s20g30","male","spodoptera","frugiperda"
9128,952,688,"p1.0302.2156","99.9%_s20g30","male","spodoptera","frugiperda"
5653,270,1279,"p1.0302.2158","99.9%_s20g30","male","spodoptera","frugiperda"
8801,1180,982,"p1.0302.2200","99.9%_s20g30","male","spodoptera","frugiperda"
10155,485,621,"p1.0302.2202","99.9%_s20g30","male","spodoptera","frugiperda"
6317,1493,643,"p1.0302.2204","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2206","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2208","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2210","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2212","99.9%_s20g30","male","spodoptera","frugiperda"
2187,1479,656,"p1.0302.2214","99.9%_s20g30","male","spodoptera","frugiperda"
4464,1579,1096,"p1.0302.2214","99.9%_s20g30","male","spodoptera","frugiperda"
8233,1207,429,"p1.0302.2216","99.9%_s20g30","male","spodoptera","frugiperda"
4228,1591,589,"p1.0302.2218","99.9%_s20g30","male","spodoptera","frugiperda"
6175,602,1388,"p1.0302.2218","99.9%_s20g30","male","spodoptera","frugiperda"
7284,928,861,"p1.0302.2220","99.9%_s20g30","male","spodoptera","frugiperda"
2426,1633,948,"p1.0302.2220","99.9%_s20g30","male","spodoptera","frugiperda"
6959,1251,472,"p1.0302.2222","99.9%_s20g30","male","spodoptera","frugiperda"
7014,618,299,"p1.0302.2224","99.9%_s20g30","male","spodoptera","frugiperda"
6281,1264,514,"p1.0302.2226","99.9%_s20g30","male","spodoptera","frugiperda"
4380,359,1377,"p1.0302.2226","99.9%_s20g30","male","spodoptera","frugiperda"
10263,1071,455,"p1.0302.2228","99.9%_s20g30","male","spodoptera","frugiperda"
10626,1013,960,"p1.0302.2230","99.9%_s20g30","male","spodoptera","frugiperda"
8458,1068,924,"p1.0302.2232","99.9%_s20g30","male","spodoptera","frugiperda"
4197,224,354,"p1.0302.2234","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2236","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2238","99.9%_s20g30","male","spodoptera","frugiperda"
5327,473,398,"p1.0302.2240","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2242","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2244","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2246","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2248","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2250","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2252","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2254","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2256","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2258","99.9%_s20g30","male","spodoptera","frugiperda"
5240,430,337,"p1.0302.2300","99.9%_s20g30","male","spodoptera","frugiperda"
4635,928,1714,"p1.0302.2300","99.9%_s20g30","male","spodoptera","frugiperda"
420,1496,312,"p1.0302.2302","99.9%_s20g30","male","spodoptera","frugiperda"
4602,380,1002,"p1.0302.2302","99.9%_s20g30","male","spodoptera","frugiperda"
6150,748,285,"p1.0302.2304","99.9%_s20g30","male","spodoptera","frugiperda"
6904,280,508,"p1.0302.2304","99.9%_s20g30","male","spodoptera","frugiperda"
3792,549,1779,"p1.0302.2304","99.9%_s20g30","male","spodoptera","frugiperda"
7592,884,590,"p1.0302.2306","99.9%_s20g30","male","spodoptera","frugiperda"
5976,1006,876,"p1.0302.2306","99.9%_s20g30","male","spodoptera","frugiperda"
25138,834,1686,"p1.0302.2308","99.9%_s20g30","male","spodoptera","frugiperda"
350,883,1793,"p1.0302.2308","99.9%_s20g30","male","spodoptera","frugiperda"
4112,393,1518,"p1.0302.2310","99.9%_s20g30","male","spodoptera","frugiperda"
15148,597,108,"p1.0302.2312","99.9%_s20g30","male","spodoptera","frugiperda"
5766,228,847,"p1.0302.2312","99.9%_s20g30","male","spodoptera","frugiperda"
6298,1156,451,"p1.0302.2314","99.9%_s20g30","male","spodoptera","frugiperda"
7821,646,661,"p1.0302.2314","99.9%_s20g30","male","spodoptera","frugiperda"
4804,760,671,"p1.0302.2316","99.9%_s20g30","male","spodoptera","frugiperda"
6199,836,1141,"p1.0302.2316","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2318","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2320","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2322","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2324","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2326","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2328","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2330","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2332","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2334","99.9%_s20g30","male","spodoptera","frugiperda"
1047,868,1180,"p1.0302.2336","99.9%_s20g30","male","spodoptera","frugiperda"
2779,1278,135,"p1.0302.2338","99.9%_s20g30","male","spodoptera","frugiperda"
11252,760,1069,"p1.0302.2338","99.9%_s20g30","male","spodoptera","frugiperda"
481,1322,155,"p1.0302.2340","99.9%_s20g30","male","spodoptera","frugiperda"
11374,898,1179,"p1.0302.2340","99.9%_s20g30","male","spodoptera","frugiperda"
6184,1337,549,"p1.0302.2342","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2344","99.9%_s20g30","male","spodoptera","frugiperda"
2311,1342,177,"p1.0302.2346","99.9%_s20g30","male","spodoptera","frugiperda"
6578,828,837,"p1.0302.2346","99.9%_s20g30","male","spodoptera","frugiperda"
1072,974,1693,"p1.0302.2348","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2350","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2352","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2354","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2356","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0302.2358","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0000","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0002","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0004","99.9%_s20g30","male","spodoptera","frugiperda"
7473,1166,640,"p1.0303.0006","99.9%_s20g30","male","spodoptera","frugiperda"
7060,1081,344,"p1.0303.0008","99.9%_s20g30","male","spodoptera","frugiperda"
3330,209,366,"p1.0303.0008","99.9%_s20g30","male","spodoptera","frugiperda"
6192,1270,1113,"p1.0303.0010","99.9%_s20g30","male","spodoptera","frugiperda"
6020,933,1344,"p1.0303.0010","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0012","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0014","99.9%_s20g30","male","spodoptera","frugiperda"
6516,242,518,"p1.0303.0016","99.9%_s20g30","male","spodoptera","frugiperda"
3437,541,529,"p1.0303.0018","99.9%_s20g30","male","spodoptera","frugiperda"
5665,1383,612,"p1.0303.0018","99.9%_s20g30","male","spodoptera","frugiperda"
2675,14,590,"p1.0303.0020","99.9%_s20g30","male","spodoptera","frugiperda"
5116,1116,1645,"p1.0303.0020","99.9%_s20g30","male","spodoptera","frugiperda"
5851,1471,1263,"p1.0303.0022","99.9%_s20g30","male","spodoptera","frugiperda"
14254,1068,1415,"p1.0303.0022","99.9%_s20g30","male","spodoptera","frugiperda"
6782,985,163,"p1.0303.0024","99.9%_s20g30","male","spodoptera","frugiperda"
5367,484,728,"p1.0303.0024","99.9%_s20g30","male","spodoptera","frugiperda"
6561,564,1336,"p1.0303.0026","99.9%_s20g30","male","spodoptera","frugiperda"
6029,1270,840,"p1.0303.0028","99.9%_s20g30","male","spodoptera","frugiperda"
5788,1074,1402,"p1.0303.0028","99.9%_s20g30","male","spodoptera","frugiperda"
7191,693,1285,"p1.0303.0030","99.9%_s20g30","male","spodoptera","frugiperda"
8201,389,469,"p1.0303.0032","99.9%_s20g30","male","spodoptera","frugiperda"
5673,215,778,"p1.0303.0032","99.9%_s20g30","male","spodoptera","frugiperda"
26171,1702,896,"p1.0303.0034","99.9%_s20g30","male","spodoptera","frugiperda"
5785,1443,893,"p1.0303.0034","99.9%_s20g30","male","spodoptera","frugiperda"
8932,1352,455,"p1.0303.0036","99.9%_s20g30","male","spodoptera","frugiperda"
3946,1552,1226,"p1.0303.0038","99.9%_s20g30","male","spodoptera","frugiperda"
2725,937,1721,"p1.0303.0040","99.9%_s20g30","male","spodoptera","frugiperda"
9575,1217,456,"p1.0303.0042","99.9%_s20g30","male","spodoptera","frugiperda"
5925,1365,936,"p1.0303.0044","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0046","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0048","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0050","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0052","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0054","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0056","99.9%_s20g30","male","spodoptera","frugiperda"
0,NA,NA,"p1.0303.0058","99.9%_s20g30","male","spodoptera","frugiperda"
6454,1261,1275,"p1.0303.0100","99.9%_s20g30","male","spodoptera","frugiperda"
8070,688,897,"p1.0303.0102","99.9%_s20g30","male","spodoptera","frugiperda"
6274,39,669,"p1.0303.0104","99.9%_s20g30","male","spodoptera","frugiperda"
5192,1424,1403,"p1.0303.0104","99.9%_s20g30","male","spodoptera","frugiperda"
7812,934,943,"p1.0303.0106","99.9%_s20g30","male","spodoptera","frugiperda"
3082,1785,1363,"p1.0303.0106","99.9%_s20g30","male","spodoptera","frugiperda"
5285,458,1363,"p1.0303.0106","99.9%_s20g30","male","spodoptera","frugiperda"
